ID,Francs,Rappen
44134,38,15
44135,22,45
44136,12,35
44137,29,55
44138,17,0
44139,39,90
44140,43,40
44141,30,40
44142,27,85
44143,46,65
44144,47,80
44145,20,30
44146,21,40
44147,17,20
44148,14,50
44149,30,60
44150,27,65
44151,25,20
44152,41,90
44153,43,5
44154,44,60
44155,12,30
44156,47,15
44157,39,95
44158,42,0
44159,25,50
44160,41,5
44161,26,20
44162,18,80
44163,19,85
44164,27,35
44165,34,40
44166,47,15
44167,33,80
44168,32,65
44169,23,85
44170,40,55
44171,41,10
44172,13,90
44173,43,90
44174,20,5
44175,36,65
44176,34,30
44177,28,30
44178,33,95
44179,20,55
44180,26,35
44181,13,0
44182,14,5
44183,39,85
44184,28,45
44185,25,35
44186,43,40
44187,33,70
44188,22,30
44189,24,25
44190,20,90
44191,10,20
44192,23,95
44193,46,65
44194,43,65
44195,18,25
44196,33,25
44197,16,70
44198,30,35
44199,16,80
44200,49,75
44201,40,0
44202,21,65
44203,34,5
44204,36,70
44205,21,25
44206,32,80
44207,46,5
44208,39,95
44209,45,45
44210,47,65
44211,23,70
44212,21,5
44213,12,0
44214,45,95
44215,39,5
44216,21,85
44217,29,25
44218,49,35
44219,12,10
44220,21,65
44221,45,40
44222,25,75
44223,12,65
44224,22,80
44225,19,85
44226,27,90
44227,29,50
44228,40,40
44229,25,35
44230,11,80
44231,11,60
44232,11,40
44233,12,70
44234,10,75
44235,23,15
44236,13,0
44237,30,80
44238,39,70
44239,33,5
44240,14,65
44241,17,95
44242,14,65
44243,38,95
44244,20,95
44245,46,70
44246,11,55
44247,42,70
44248,25,45
44249,20,40
44250,33,40
44251,26,5
44252,36,55
44253,35,75
44254,17,40
44255,44,25
44256,17,25
44257,42,90
44258,13,35
44259,14,65
44260,47,40
44261,22,85
44262,27,30
44263,41,15
44264,37,15
44265,10,0
44266,43,65
44267,23,20
44268,36,70
44269,46,45
44270,43,35
44271,34,35
44272,15,5
44273,16,65
44274,21,20
44275,24,90
44276,47,40
44277,30,50
44278,11,50
44279,17,50
44280,41,0
44281,45,85
44282,26,50
44283,35,70
44284,48,35
44285,22,95
44286,22,80
44287,18,60
44288,34,5
44289,45,70
44290,20,35
44291,35,80
44292,43,15
44293,18,75
44294,23,5
44295,36,40
44296,12,70
44297,32,60
44298,23,90
44299,22,10
44300,32,55
44301,45,55
44302,31,15
44303,34,75
44304,49,30
44305,26,20
44306,48,15
44307,18,40
44308,19,75
44309,31,0
44310,10,85
44311,45,95
44312,45,55
44313,11,70
44314,42,45
44315,30,0
44316,17,70
44317,39,65
44318,28,0
44319,11,15
44320,22,30
44321,45,30
44322,40,95
44323,18,10
44324,48,15
44325,13,65
44326,47,0
44327,21,25
44328,26,5
44329,17,25
44330,37,5
44331,44,25
44332,25,40
44333,47,25
44334,25,20
44335,26,45
44336,18,25
44337,40,10
44338,18,5
44339,34,75
44340,13,35
44341,47,70
44342,41,10
44343,32,90
44344,24,55
44345,22,40
44346,30,30
44347,36,70
44348,11,45
44349,42,90
44350,21,30
44351,40,80
44352,39,95
44353,14,75
44354,48,95
44355,32,85
44356,20,35
44357,28,35
44358,13,85
44359,49,30
44360,34,25
44361,41,85
44362,25,65
44363,16,50
44364,19,65
44365,36,35
44366,42,25
44367,40,90
44368,44,45
44369,24,45
44370,11,65
44371,28,25
44372,39,30
44373,11,5
44374,25,85
44375,20,50
44376,26,65
44377,29,50
44378,25,80
44379,40,5
44380,20,75
44381,30,75
44382,40,50
44383,46,65
44384,26,30
44385,22,10
44386,29,85
44387,19,50
44388,48,80
44389,16,50
44390,23,80
44391,14,15
44392,36,65
44393,40,5
44394,13,15
44395,20,90
44396,41,0
44397,19,15
44398,22,55
44399,44,95
44400,43,65
44401,45,30
44402,43,95
44403,12,45
44404,42,90
44405,33,55
44406,10,0
44407,17,20
44408,18,55
44409,15,95
44410,48,15
44411,45,30
44412,31,65
44413,10,95
44414,24,85
44415,45,0
44416,12,85
44417,47,90
44418,21,5
44419,25,5
44420,48,15
44421,20,5
44422,25,80
44423,27,55
44424,11,15
44425,33,25
44426,20,50
44427,15,55
44428,43,30
44429,38,30
44430,24,50
44431,31,5
44432,14,75
44433,27,20
44434,22,25
44435,13,35
44436,15,55
44437,30,75
44438,33,40
44439,30,15
44440,35,75
44441,13,5
44442,20,65
44443,46,45
44444,30,70
44445,26,80
44446,43,90
44447,33,30
44448,47,90
44449,25,55
44450,25,55
44451,31,50
44452,20,35
44453,26,5
44454,39,60
44455,11,70
44456,17,50
44457,19,20
44458,38,20
44459,48,20
44460,14,50
44461,27,5
44462,23,75
44463,18,25
44464,12,85
44465,49,55
44466,25,30
44467,37,70
44468,34,30
44469,33,65
44470,32,40
44471,41,5
44472,26,10
44473,16,90
44474,26,15
44475,15,5
44476,35,85
44477,44,55
44478,42,60
44479,21,65
44480,13,25
44481,19,30
44482,38,45
44483,11,10
44484,13,90
44485,19,25
44486,46,65
44487,48,60
44488,48,10
44489,37,50
44490,45,55
44491,33,25
44492,34,40
44493,16,75
44494,22,75
44495,17,85
44496,39,70
44497,26,85
44498,33,65
44499,31,50
44500,13,15
44501,22,0
44502,13,35
44503,40,20
44504,32,45
44505,44,40
44506,42,95
44507,19,15
44508,32,20
44509,10,90
44510,42,20
44511,34,75
44512,16,35
44513,29,40
44514,43,60
44515,46,75
44516,39,65
44517,42,15
44518,14,75
44519,14,35
44520,19,20
44521,27,70
44522,12,50
44523,14,55
44524,16,95
44525,38,65
44526,33,90
44527,12,10
44528,40,80
44529,16,10
44530,47,10
44531,43,5
44532,34,50
44533,14,20
44534,30,90
44535,12,25
44536,23,85
44537,25,70
44538,10,25
44539,41,90
44540,33,80
44541,20,60
44542,39,30
44543,39,70
44544,14,25
44545,33,90
44546,22,25
44547,31,30
44548,36,90
44549,47,45
44550,49,30
44551,33,0
44552,23,55
44553,21,45
44554,15,55
44555,40,55
44556,47,35
44557,26,85
44558,15,40
44559,20,45
44560,27,50
44561,28,55
44562,21,65
44563,10,45
44564,20,10
44565,49,70
44566,41,95
44567,29,55
44568,21,30
44569,17,35
44570,39,80
44571,36,85
44572,42,30
44573,39,20
44574,19,45
44575,34,25
44576,43,80
44577,10,35
44578,27,70
44579,29,70
44580,45,85
44581,13,75
44582,15,40
44583,49,55
44584,49,15
44585,19,30
44586,43,5
44587,16,20
44588,26,80
44589,22,5
44590,46,75
44591,39,15
44592,20,75
44593,38,90
44594,12,75
44595,39,55
44596,47,5
44597,22,65
44598,12,55
44599,41,85
44600,32,65
44601,32,20
44602,14,30
44603,30,10
44604,48,40
44605,12,50
44606,33,5
44607,24,45
44608,31,85
44609,30,80
44610,17,35
44611,33,75
44612,30,95
44613,17,45
44614,48,30
44615,33,80
44616,36,35
44617,20,50
44618,40,75
44619,10,40
44620,24,15
44621,35,15
44622,25,25
44623,40,0
44624,45,95
44625,47,0
44626,44,40
44627,37,80
44628,30,70
44629,42,80
44630,45,15
44631,11,50
44632,28,45
44633,38,35
44634,23,20
44635,46,20
44636,32,80
44637,27,65
44638,16,20
44639,11,55
44640,14,85
44641,21,50
44642,31,25
44643,39,95
44644,15,40
44645,20,90
44646,11,90
44647,36,15
44648,39,5
44649,30,35
44650,35,10
44651,35,90
44652,20,70
44653,35,50
44654,22,30
44655,43,55
44656,49,40
44657,41,55
44658,42,80
44659,47,15
44660,26,45
44661,49,95
44662,44,30
44663,48,5
44664,42,30
44665,15,25
44666,44,85
44667,46,75
44668,47,80
44669,13,20
44670,20,20
44671,38,80
44672,12,65
44673,24,10
44674,35,70
44675,42,95
44676,47,40
44677,49,90
44678,34,60
44679,18,50
44680,29,20
44681,43,85
44682,46,70
44683,33,90
44684,23,35
44685,42,5
44686,42,80
44687,21,0
44688,28,20
44689,14,65
44690,49,80
44691,30,65
44692,23,75
44693,30,55
44694,43,40
44695,31,25
44696,41,85
44697,43,95
44698,46,65
44699,31,85
44700,10,10
44701,44,65
44702,26,85
44703,41,35
44704,47,35
44705,42,95
44706,39,70
44707,29,90
44708,17,95
44709,10,70
44710,27,85
44711,13,50
44712,45,5
44713,15,90
44714,34,45
44715,45,80
44716,19,30
44717,32,15
44718,48,35
44719,24,10
44720,43,75
44721,28,40
44722,21,30
44723,33,55
44724,33,80
44725,36,10
44726,37,45
44727,14,95
44728,23,35
44729,21,50
44730,14,75
44731,37,70
44732,17,80
44733,16,15
44734,42,95
44735,15,70
44736,42,70
44737,45,80
44738,31,95
44739,41,45
44740,43,70
44741,27,45
44742,40,95
44743,30,80
44744,36,45
44745,30,90
44746,27,25
44747,21,25
44748,46,10
44749,13,0
44750,26,30
44751,48,55
44752,22,75
44753,17,10
44754,22,80
44755,24,85
44756,38,50
44757,26,60
44758,24,90
44759,34,50
44760,12,90
44761,31,20
44762,33,90
44763,42,90
44764,10,35
44765,14,10
44766,15,50
44767,42,65
44768,39,30
44769,33,50
44770,16,40
44771,46,45
44772,42,0
44773,36,15
44774,45,30
44775,13,65
44776,26,40
44777,48,10
44778,44,75
44779,19,15
44780,35,0
44781,20,50
44782,42,70
44783,32,85
44784,38,30
44785,33,95
44786,31,90
44787,27,55
44788,38,25
44789,33,60
44790,18,50
44791,41,85
44792,29,5
44793,31,30
44794,47,15
44795,45,15
44796,24,85
44797,10,95
44798,29,55
44799,13,40
44800,41,85
44801,28,85
44802,42,55
44803,33,70
44804,14,60
44805,21,15
44806,31,15
44807,44,20
44808,37,0
44809,30,0
44810,41,60
44811,35,60
44812,38,90
44813,46,75
44814,43,10
44815,36,90
44816,47,10
44817,22,5
44818,31,55
44819,38,90
44820,20,45
44821,43,50
44822,24,85
44823,14,45
44824,29,25
44825,18,90
44826,27,25
44827,19,25
44828,44,15
44829,12,0
44830,21,20
44831,34,85
44832,43,60
44833,13,5
44834,49,35
44835,14,0
44836,22,30
44837,29,75
44838,18,95
44839,47,85
44840,36,85
44841,18,5
44842,31,70
44843,43,90
44844,47,95
44845,16,20
44846,27,60
44847,21,55
44848,43,65
44849,37,50
44850,34,15
44851,23,75
44852,27,25
44853,30,40
44854,10,95
44855,44,5
44856,17,30
44857,20,45
44858,14,25
44859,25,40
44860,46,80
44861,28,5
44862,47,90
44863,35,35
44864,44,40
44865,36,65
44866,34,15
44867,40,25
44868,13,25
44869,49,0
44870,22,70
44871,38,70
44872,18,35
44873,43,80
44874,48,5
44875,20,55
44876,37,40
44877,27,55
44878,31,85
44879,49,80
44880,32,15
44881,42,15
44882,35,0
44883,34,10
44884,41,45
44885,25,15
44886,25,40
44887,19,75
44888,33,30
44889,37,0
44890,32,85
44891,48,40
44892,23,30
44893,40,75
44894,48,85
44895,44,90
44896,32,95
44897,10,45
44898,43,20
44899,45,5
44900,39,90
44901,42,30
44902,48,65
44903,27,55
44904,23,55
44905,41,65
44906,45,15
44907,47,80
44908,39,30
44909,32,40
44910,32,90
44911,27,85
44912,38,60
44913,30,45
44914,20,30
44915,43,65
44916,37,65
44917,38,65
44918,32,30
44919,19,30
44920,13,20
44921,21,35
44922,16,70
44923,10,40
44924,49,5
44925,36,75
44926,45,30
44927,25,20
44928,46,55
44929,27,40
44930,17,95
44931,23,0
44932,21,50
44933,49,80
44934,44,65
44935,46,15
44936,21,90
44937,18,20
44938,23,70
44939,13,10
44940,24,15
44941,44,20
44942,42,20
44943,38,85
44944,12,70
44945,43,25
44946,20,5
44947,29,15
44948,41,60
44949,23,5
44950,11,30
44951,20,15
44952,33,50
44953,25,25
44954,46,55
44955,34,65
44956,43,5
44957,12,90
44958,11,95
44959,19,0
44960,43,30
44961,24,90
44962,30,25
44963,16,85
44964,24,50
44965,35,0
44966,16,15
44967,17,90
44968,38,5
44969,40,80
44970,13,60
44971,35,20
44972,24,40
44973,28,85
44974,38,65
44975,42,25
44976,22,25
44977,14,35
44978,21,45
44979,33,55
44980,18,50
44981,30,50
44982,49,20
44983,26,50
44984,14,10
44985,37,55
44986,11,25
44987,21,80
44988,36,0
44989,43,30
44990,41,50
44991,38,65
44992,40,50
44993,18,35
44994,33,15
44995,20,65
44996,42,65
44997,13,90
44998,43,25
44999,10,50
45000,20,20
45001,15,40
45002,25,15
45003,45,80
45004,44,0
45005,14,10
45006,39,20
45007,45,40
45008,24,35
45009,39,55
45010,11,75
45011,44,65
45012,48,80
45013,29,55
45014,19,60
45015,29,95
45016,11,5
45017,47,40
45018,46,60
45019,47,75
45020,49,60
45021,10,90
45022,15,40
45023,33,70
45024,11,0
45025,17,0
45026,24,60
45027,42,85
45028,25,75
45029,35,45
45030,11,80
45031,40,25
45032,18,55
45033,25,75
45034,18,40
45035,16,80
45036,17,60
45037,40,25
45038,24,40
45039,10,60
45040,29,80
45041,28,30
45042,34,60
45043,19,55
45044,39,50
45045,12,65
45046,43,80
45047,42,10
45048,36,25
45049,12,50
45050,11,65
45051,15,65
45052,12,15
45053,31,50
45054,22,10
45055,27,40
45056,38,80
45057,34,80
45058,15,35
45059,14,0
45060,48,90
45061,33,60
45062,47,75
45063,19,50
45064,28,20
45065,18,25
45066,10,5
45067,37,0
45068,45,95
45069,18,45
45070,27,0
45071,17,10
45072,46,45
45073,39,95
45074,40,70
45075,15,85
45076,31,10
45077,32,75
45078,18,20
45079,33,45
45080,36,90
45081,32,80
45082,41,20
45083,25,70
45084,29,65
45085,12,35
45086,31,0
45087,36,30
45088,35,5
45089,16,80
45090,27,5
45091,42,90
45092,27,40
45093,32,15
45094,37,30
45095,19,60
45096,31,20
45097,34,50
45098,30,80
45099,41,15
45100,45,30
45101,32,20
45102,32,80
45103,31,15
45104,13,90
45105,38,40
45106,14,25
45107,29,40
45108,47,55
45109,18,5
45110,26,90
45111,28,75
45112,17,75
45113,28,55
45114,10,35
45115,11,50
45116,23,70
45117,29,55
45118,39,0
45119,29,90
45120,45,55
45121,46,30
45122,34,65
45123,39,5
45124,21,30
45125,22,45
45126,36,5
45127,39,85
45128,10,45
45129,30,60
45130,19,0
45131,11,90
45132,35,60
45133,17,95
45134,18,10
45135,22,70
45136,26,50
45137,12,25
45138,14,85
45139,46,30
45140,42,90
45141,19,20
45142,43,0
45143,22,80
45144,22,20
45145,26,50
45146,28,85
45147,37,85
45148,30,50
45149,37,95
45150,36,60
45151,10,45
45152,29,90
45153,38,55
45154,37,45
45155,44,85
45156,47,15
45157,45,15
45158,49,25
45159,42,30
45160,12,55
45161,49,60
45162,38,80
45163,14,80
45164,14,0
45165,44,70
45166,47,5
45167,33,90
45168,38,20
45169,16,20
45170,36,60
45171,27,80
45172,28,50
45173,38,85
45174,23,85
45175,22,30
45176,10,95
45177,31,75
45178,17,0
45179,30,75
45180,48,85
45181,18,75
45182,40,90
45183,23,45
45184,40,20
45185,25,30
45186,20,50
45187,20,80
45188,39,30
45189,33,15
45190,25,75
45191,23,85
45192,21,40
45193,18,20
45194,19,75
45195,18,0
45196,42,40
45197,28,60
45198,43,75
45199,41,35
45200,14,10
45201,21,95
45202,18,50
45203,41,25
45204,24,35
45205,10,25
45206,19,25
45207,13,20
45208,15,25
45209,39,25
45210,49,70
45211,14,40
45212,14,20
45213,48,50
45214,42,55
45215,28,25
45216,41,40
45217,17,5
45218,25,0
45219,31,85
45220,40,60
45221,46,90
45222,41,35
45223,47,15
45224,42,85
45225,13,25
45226,30,85
45227,41,75
45228,48,60
45229,42,45
45230,26,0
45231,29,80
45232,46,60
45233,17,35
45234,11,35
45235,21,80
45236,31,85
45237,18,35
45238,13,90
45239,28,55
45240,31,95
45241,33,15
45242,35,35
45243,21,90
45244,12,10
45245,37,0
45246,21,10
45247,47,0
45248,49,95
45249,18,55
45250,13,60
45251,11,60
45252,47,95
45253,37,85
45254,45,90
45255,29,15
45256,10,65
45257,10,75
45258,36,70
45259,33,0
45260,45,5
45261,41,5
45262,15,50
45263,28,45
45264,15,25
45265,42,15
45266,11,45
45267,20,75
45268,33,40
45269,21,90
45270,14,10
45271,40,5
45272,24,75
45273,38,15
45274,38,85
45275,29,10
45276,35,90
45277,10,75
45278,13,15
45279,28,50
45280,39,55
45281,43,30
45282,42,80
45283,30,10
45284,31,30
45285,28,80
45286,35,75
45287,21,0
45288,18,60
45289,12,80
45290,26,85
45291,20,20
45292,34,45
45293,12,25
45294,40,10
45295,26,30
45296,41,45
45297,25,15
45298,23,35
45299,18,10
45300,39,85
45301,36,75
45302,23,65
45303,22,80
45304,49,60
45305,48,40
45306,15,45
45307,41,80
45308,37,15
45309,44,30
45310,41,75
45311,44,20
45312,42,45
45313,42,15
45314,15,75
45315,21,25
45316,34,70
45317,29,50
45318,28,10
45319,32,85
45320,42,30
45321,11,60
45322,11,10
45323,14,5
45324,26,65
45325,31,75
45326,10,35
45327,34,50
45328,21,80
45329,31,80
45330,42,30
45331,47,95
45332,32,80
45333,48,25
45334,20,0
45335,29,80
45336,22,25
45337,26,90
45338,49,95
45339,42,15
45340,25,80
45341,33,80
45342,47,10
45343,36,90
45344,30,5
45345,27,90
45346,44,45
45347,25,50
45348,23,45
45349,33,20
45350,46,20
45351,17,75
45352,12,45
45353,22,5
45354,14,50
45355,15,5
45356,35,60
45357,32,5
45358,39,65
45359,22,80
45360,24,90
45361,24,65
45362,41,40
45363,34,20
45364,25,25
45365,10,35
45366,18,65
45367,14,35
45368,30,45
45369,31,0
45370,47,40
45371,22,5
45372,26,35
45373,36,15
45374,18,10
45375,43,90
45376,49,65
45377,29,50
45378,38,20
45379,48,85
45380,43,10
45381,43,70
45382,45,20
45383,40,85
45384,46,35
45385,26,15
45386,29,40
45387,23,50
45388,31,65
45389,32,55
45390,44,80
45391,16,40
45392,29,15
45393,46,55
45394,42,15
45395,39,45
45396,35,30
45397,46,50
45398,36,15
45399,10,10
45400,36,30
45401,37,55
45402,19,25
45403,30,85
45404,19,25
45405,14,50
45406,27,60
45407,47,95
45408,30,35
45409,15,60
45410,10,70
45411,31,55
45412,35,90
45413,30,65
45414,22,15
45415,43,30
45416,28,45
45417,40,30
45418,11,65
45419,37,20
45420,32,5
45421,10,10
45422,38,30
45423,36,70
45424,43,90
45425,46,90
45426,42,60
45427,49,80
45428,39,15
45429,36,40
45430,19,0
45431,23,95
45432,48,15
45433,17,80
45434,10,15
45435,16,5
45436,38,40
45437,26,15
45438,24,95
45439,24,80
45440,27,55
45441,45,90
45442,11,75
45443,17,70
45444,27,80
45445,11,75
45446,37,75
45447,48,20
45448,31,15
45449,21,75
45450,19,80
45451,14,10
45452,32,95
45453,44,10
45454,19,40
45455,47,45
45456,35,30
45457,21,90
45458,27,80
45459,29,25
45460,48,90
45461,22,30
45462,28,75
45463,35,5
45464,13,0
45465,21,30
45466,30,0
45467,31,45
45468,15,80
45469,43,35
45470,33,35
45471,37,5
45472,32,70
45473,22,80
45474,41,55
45475,35,0
45476,49,35
45477,19,40
45478,40,35
45479,25,90
45480,48,10
45481,18,65
45482,39,50
45483,26,90
45484,19,0
45485,38,85
45486,31,0
45487,19,40
45488,29,40
45489,22,60
45490,25,45
45491,46,40
45492,48,15
45493,14,85
45494,15,50
45495,36,90
45496,36,30
45497,39,80
45498,21,30
45499,37,75
45500,42,90
45501,44,5
45502,47,65
45503,26,60
45504,25,85
45505,39,65
45506,38,35
45507,48,90
45508,22,95
45509,36,95
45510,26,55
45511,27,90
45512,33,80
45513,41,65
45514,10,5
45515,37,90
45516,14,25
45517,14,25
45518,38,20
45519,41,55
45520,40,0
45521,18,65
45522,10,5
45523,24,50
45524,11,80
45525,22,35
45526,49,15
45527,38,55
45528,14,85
45529,11,15
45530,14,60
45531,13,30
45532,14,10
45533,15,60
45534,47,90
45535,40,55
45536,31,20
45537,47,50
45538,27,45
45539,32,5
45540,10,50
45541,14,45
45542,19,10
45543,25,55
45544,24,90
45545,48,20
45546,34,30
45547,40,50
45548,43,80
45549,10,50
45550,15,20
45551,41,0
45552,37,40
45553,35,95
45554,41,40
45555,37,85
45556,18,90
45557,48,75
45558,36,50
45559,19,95
45560,14,15
45561,36,85
45562,19,65
45563,15,5
45564,40,70
45565,21,70
45566,25,15
45567,26,55
45568,37,80
45569,14,15
45570,11,45
45571,46,0
45572,31,10
45573,42,5
45574,48,70
45575,40,65
45576,45,20
45577,22,0
45578,42,20
45579,35,95
45580,23,55
45581,14,40
45582,27,95
45583,19,5
45584,23,55
45585,22,50
45586,36,15
45587,15,55
45588,35,55
45589,16,85
45590,26,45
45591,22,40
45592,11,0
45593,34,60
45594,15,50
45595,31,75
45596,35,75
45597,18,30
45598,22,85
45599,15,60
45600,38,95
45601,36,35
45602,14,60
45603,26,10
45604,32,90
45605,41,40
45606,30,0
45607,33,85
45608,33,20
45609,12,50
45610,45,65
45611,21,20
45612,32,30
45613,29,60
45614,12,50
45615,36,45
45616,28,85
45617,31,20
45618,40,40
45619,37,95
45620,19,85
45621,38,75
45622,44,30
45623,20,95
45624,27,25
